group,n_cells,ADORA1,GNAI1,GNAI2,GNAI3,GNAO1,ADCY1,ADCY5,ADCY6,ADCY8,PRKAR1A,PRKAR1B,PRKAR2A,PRKAR2B,PRKACA,PRKACB,CREB1,KCNJ3,KCNJ6,KCNJ9,KCNJ5,CACNA1B,CACNA1A,PLCB1,PLCB2,PLCB3,PLCB4,PRKCA,PRKCB,PRKCD,PRKCE,CALM1,CALM2,CALM3,NFKB1,RELA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PREX1,RAC1,MAPK1,MAPK3,MAP2K1,MAP2K2,MAPK8,MAPK9,MAPK10,MAPK11,MAPK14,AKT1,AKT2,AKT3,VEGFA,NOS1,NOS2,NOS3,GUCY1A1,GUCY1B1,PRKG1,PRKG2
"CD8-positive, alpha-beta thymocyte",731,0.0,0.03341547637240179,0.5255459473658195,0.4453863908425891,0.018168880577452695,0.0030405724627537863,0.031219162138640146,0.0,0.000852784977667798,0.3836541784119508,0.31146283824858034,0.2782388209644323,0.060364111992957326,0.11067952095402249,0.8403896041183889,0.6777450077837045,6.440126180404188e-06,0.002313331442231519,0.005987146158387984,0.000628795695813467,0.006486086284413058,0.021032048967729353,0.6032701484481874,0.11867469377948224,0.004148063026929195,0.07298025191237924,0.7003841974177537,1.4195953847282399,0.08003872102980085,0.45888978251027995,1.5088397835250102,1.1965316480226946,0.3492024365593405,0.927182677017191,0.12257119568852165,0.6230697188266489,0.3826774893641961,0.5125639298382927,0.8784933576179431,0.07789991508593475,0.37586452859860275,0.5576110714600612,0.038374446159185366,0.8510246589963315,0.21325030698658828,1.0655889212677483,0.22925494323840057,0.02260553005129792,0.010570648920030503,0.7484148523876017,0.0968315366517992,0.23558276916169923,0.954991292692568,0.007372007650487563,0.011601855099282741,0.0019213135829437447,0.004126202717688439,0.02292134301933153,0.005566160264647937,0.026323241019868656,0.023306132993685075
vascular associated smooth muscle cell,5019,0.0034127017847924955,0.21604481910086884,0.4062854852731495,0.31148191513970547,0.04410446837357397,0.05812061980179663,0.22729790811639403,0.13673175827728654,0.004740793905925124,0.7461900104918692,0.07122327911352631,0.4595223955244485,0.2798648217826945,0.15347849360783514,0.12767918524596766,0.25499114792621047,0.008373888692287697,0.011381205882827752,0.00036762457550266727,0.0005020100788888192,0.007579773976214261,0.10737857982014536,0.7340069596191212,0.00017538737237726603,0.027494808287467584,0.24046100252390526,0.6953329575396696,0.045782737058338165,0.06772011887815801,0.8278851179422005,1.5045149233693216,1.4939725229430898,0.33589930362401194,0.9236145247546628,0.16581876640373028,0.30173541074921156,0.10670767003355998,0.037568448620218756,0.334233937830677,0.01431183834953787,0.9230204230880661,0.3316055445301507,0.06584015242201703,0.40759628487431354,0.1823806899504539,0.5581204440399431,0.06956031527218055,0.2244524791388427,0.0009515778812713227,0.1887495428899722,0.0766776089270197,0.15266202678479007,1.051147202520072,0.5041409431878588,0.0022805111954431415,0.0013229272759371627,0.0006691738918592883,0.4340734153089354,0.26819950490625855,2.5948610550902664,0.003175908170045194
neutrophil,69539,0.0020467226505176683,0.005836971806678261,1.3075860041779612,1.1063703559670652,0.0017951190669648464,0.0019434237682791425,0.0008341321137559022,0.0008923687565482518,0.0012202087884755745,0.6441762404123046,0.005601255535662836,0.39533925684912424,0.00662383272885834,0.3330586056447416,0.011818220786163498,0.6248058116724517,0.012859808407626083,0.013215348132861203,0.0001552090558573876,0.0017073880378305024,0.004864526375437985,0.04680972593771009,0.09721415303344841,0.1868617758419511,0.00886845240685322,0.006002327706668818,0.0714881497723793,2.511304596723601,0.6033965582150843,0.5111893918677828,1.0293492287151813,1.0231326814471915,0.23012952868062347,1.4132068369458146,0.1267393303605935,0.5272553293778941,0.6970194024441321,1.1210656983513747,0.2768461193707398,2.0000284799716708,0.9983620575661679,1.3601001860242095,0.24035678235358485,0.6496739633065618,0.2181309608524533,0.19926976081710893,0.04352093608288267,0.03081852202189936,0.00025918649710682354,2.178930927024763,0.05873865352943245,0.0698135984449823,0.0260717839353608,0.1058063756404904,0.005444598740677935,0.0006609839609572055,0.0007301531082263253,0.0016661491356191676,0.0010237178817027325,0.010480309374768987,0.0010800398610311891
vein endothelial cell,4698,0.0004792155966752638,0.2265500823402973,1.1977773693177283,0.5636899175924055,0.010664068419357827,0.019053585024882806,0.008120113659432819,0.07154517581788668,0.0007173377344929548,0.48002047354031135,0.28750504550146216,0.4332866790498658,0.012508222933980748,0.21220795333816833,0.12948406701800466,0.4817890315017278,0.0007523771243787613,0.003102262098010726,0.0015681883460564937,0.0035551469178339836,0.002275482130943841,0.01996410387838176,1.3973476106230378,0.0010929434362397694,0.09962887924343741,1.4541285463270608,0.06143262326438258,0.006290065983398359,0.0032176390106295363,0.6760088229189533,1.6493200673200366,1.1860746153875734,0.3387091106026667,0.6956570244891027,0.2661166461085502,0.381768409725756,0.2833991247626151,0.017381838328181656,0.31585820191157227,0.1950560627008002,1.422754137502827,0.3884992847142193,0.3760117798371232,0.23856704211732385,0.3187019279937939,0.46440612676043164,0.1466103290283411,0.004114938383662685,0.21802920410104282,0.3511861279042237,0.1986530006769212,0.13675878889360749,1.4825036709437527,0.072012342255691,0.032708106775799425,0.0010357541624867394,0.30272262560250457,0.10328893998472069,0.03334356805729125,0.12250806809283663,0.0023083279885449982
intrahepatic cholangiocyte,665,0.05346410762994809,0.35962530724088054,0.4625261052210528,0.42172497914249735,0.004219675422611093,0.010264214895721664,0.13244668052608805,0.17404101020411442,0.008679654678904023,0.47375571745678896,0.04183856643232188,0.3093435201429783,0.07824429906904698,0.17585944412346172,0.23141900901507614,0.3196791168442346,0.021317414233559057,0.0006847885038171495,0.0007864796129384436,0.0,0.002620638643664525,0.012649974324985554,0.16800446904691538,0.0011746834991569807,0.025152324957955153,0.011136259242220033,1.0660078077387989,0.018371295196501384,0.09374364300778038,0.5044688629476648,1.4339578384743596,1.4884414902307037,0.4191135417249866,0.846728121248403,0.16066473623863736,0.2563941498448078,0.3278881004878453,0.04030358665867856,0.6066246201221208,0.01730453000032812,1.2096513389644765,0.42310497599436825,0.09469471595117024,0.4607172779570845,0.38989379029524956,0.6286282983937658,0.1107034496794966,0.7594526068608564,0.012842751804151033,0.30922508024631584,0.18277186558658914,0.13406210841989158,0.2967860872584178,0.9315653076745514,0.002635699645020908,0.0,0.0,0.3690831062488986,0.09281184839126759,0.1556206259190252,0.004075711831114346
myeloid cell,81,0.0,0.011094512762846771,1.5815128279320987,0.39240118897991416,0.0019461341478206494,0.0,0.0,0.0,0.0,0.5344889134536555,0.004573312806494442,0.2944506421501254,0.0005739023104126071,0.3002520431706935,0.0630560568821283,0.1922911184805411,0.0,0.0,0.0,0.0,0.00017686684926350912,6.772101178397367e-05,0.039406676351288215,1.004987551842207,0.08187638977427542,0.001420031543131228,0.07246360072383175,0.43686713701413,0.43135447561005014,0.12358660756805796,0.9518644544813368,0.9375930597752701,0.41051318321698976,0.8702000747492284,0.18117848149052374,0.136715535764341,0.1293722199804989,0.16156928921923225,0.46099797001591436,0.8468983026198399,1.0767200611255787,0.23730697160885658,0.13926813337537977,0.3396981792685426,0.21788222701461227,0.09830093972476912,0.10116968037169656,0.018464459313286677,0.009730039555349467,0.24080219975224249,0.17848983811743466,0.09495364883799612,0.020910323402028023,1.404956864721981,0.0,0.0,0.0,0.0031060657383483133,0.0003403610561364963,0.0,0.0
macrophage,69072,0.010281639516643553,0.027005868071838194,1.2505653351303712,0.7141378728333297,0.0054932804275558645,0.004101939352679258,0.002652394915168308,0.011652613558757076,0.000910842124582414,0.5831044055478342,0.05056915565969659,0.41520353718877584,0.1901830921080313,0.31078776380986506,0.406961433529053,0.5471203494519306,0.0029931827734155677,0.0028510209391286647,0.00020551357572764082,0.06214388117680871,0.0030929375390694983,0.026262290615270002,0.22340715773712574,0.1873666190261611,0.08655812835870089,0.01025913234990809,0.5628379731645511,0.717534669439136,0.2931128513600392,0.9623591935769922,1.458856493835237,1.3451525644210027,0.658614104948912,1.5405875447449762,0.16148864590572157,0.370102967877948,0.5058083073640549,0.22566800164988618,0.761346240437967,0.7448079540189947,1.4356266575774193,0.7001264164341194,0.1294025494485148,1.157232627842143,0.3277184736239902,0.5273574677114551,0.14722724686570263,0.03729907776543408,0.0017302194098949102,0.4841727547715156,0.19600433780828339,0.13547844938693954,0.5939223674096414,0.3665102953598238,0.00425907448262066,0.0004070352919128777,0.002148154297166603,0.02720033081422284,0.01834895474396565,0.05368432298368234,0.0020865432526299267
regular atrial cardiac myocyte,5816,0.037279334816020984,0.14141391302706185,0.6993763580446886,0.415043111905927,0.014983848167744758,0.11286821462402308,0.24954645218842622,0.17472688170685402,0.029223302728976885,0.9343482659312358,0.14741927004218142,0.6392099793585327,0.2744220577826034,0.5730324031726203,0.5041189529462891,0.36620749186780793,0.03083173391067178,0.006386792489636223,9.861823422462774e-06,0.13566286181403323,0.059524723695029993,0.07097221290925838,0.52086633197871,0.02131247754110103,0.042639974684056094,0.37947856904387967,0.266112627341134,0.019703024959875762,0.012910097857944903,0.24838739289214226,1.147401228567593,1.681734222165492,1.168638718997268,0.22787491903938814,0.1334278418322541,0.2985517757507925,0.19628549885245597,0.014168464176438779,0.25111815101240326,0.062153608795701226,1.3464598495005906,0.4952407358355175,0.21038308432210426,0.5308266522713836,0.7263246586615478,0.37265799257089544,0.2957762569148078,0.18678035239651902,0.004630510301996622,0.2747216057826597,0.38670339409717996,0.19404082891865643,0.3748206342102901,0.528946189473715,0.0008790897970258206,0.0003282578592861207,0.009960451794268136,0.9241470179662744,0.12328533686830712,0.4096704609948307,0.002511514717151899
smooth muscle cell,18425,0.0016967655554555325,0.2727738383278918,0.7580555640211584,0.3615921480134837,0.0688565995152964,0.05783470329791914,0.5249492604891027,0.25223413350947677,0.0015182201445021817,0.7204326423634667,0.07811594824616265,0.4289504073206411,0.11494688202276968,0.30056995738636366,0.4157795638727527,0.39100237449118047,0.11922004440908031,0.001863988529552113,0.0007406454785061012,0.00206966313772318,0.0035767989760338045,0.18701784048507464,0.4071696747530105,0.0011551558017083715,0.06243403731078273,0.621738410442461,0.3220703953156801,0.04520294603531526,0.08702522515927112,0.33200464960354475,1.9568757552790028,1.9477691973371778,0.6580927780751781,0.3281680575284091,0.2077808271431373,0.44483336491371267,0.18103145935803935,0.03231277155261512,0.5812710550585143,0.17210412075917464,1.0541236577234565,0.4171950196637551,0.1858009824921027,0.2459562908778197,0.2910380365793546,0.38203548022494066,0.15170998230394547,0.4067612741954291,0.008138776750706915,0.2858472292523533,0.25208960689715487,0.1785449318128816,1.1153410680970148,0.1799426137026162,0.0040258746748863435,0.0014929299373963147,0.0056320109231501134,0.7800905606025271,0.45191279707640775,2.7827026002798507,0.0019105451110260133
cardiac endothelial cell,10092,0.007910950525006366,0.47981817779964364,1.5171455658479103,0.3972877429866904,0.006173200872839324,0.014253323011061903,0.006048577828417682,0.07831178314384372,0.0032168051587462758,0.6942820040611724,0.11121530547956603,0.6100656567610213,0.2222263640087368,0.23711613818760954,0.05288404308988894,0.6690782931793128,0.01639428485540752,0.008957197398738733,0.00044068638597080927,0.001438944533709444,0.001523861854240812,0.02815022829549444,1.8358838583711494,0.002446589468019707,0.10772615286078285,0.6669717441699451,0.17070171731925418,0.08609528476361288,0.014158117407331191,0.7159695029967463,2.2744638123211764,1.3360241569794222,0.3593104011333041,0.3883640517613928,0.24584532332146306,0.582105345542687,0.4874305800696096,0.013653789821523455,0.2579496964263009,0.46751486513286744,1.7198506316352449,0.47818113970369086,0.44768251939940634,0.2711730341659951,0.24631743255324937,0.6270260185274963,0.20675004497199978,0.032195348093257366,0.13112428062641568,0.48631938582037443,0.18655637895309685,0.09578742859999528,1.635046252455921,0.553679527860287,0.0063591916032882615,0.002920414217398179,0.3344580377797215,0.13171482369675788,0.0912507711966927,0.21438729153518585,0.0044928311923643546
pericyte,10888,0.001190031372957769,0.38350560891111485,0.6986110247206285,0.41815248331018096,0.06948444231917629,0.060028509564648475,0.5087309759561846,0.33744645661768186,0.0014684366104709672,0.7463939450927555,0.06040874462982559,0.46855886713009737,0.2314679876659654,0.2460409874954616,0.2504364563033127,0.4037343655151098,0.06546374467871453,0.008907564033663159,0.0006001538088617739,0.0023494814108567233,0.005662108128951982,0.13040181173286747,0.6487957283821638,0.0016256727382245087,0.05397208905412729,0.9610721607754811,0.6768214823479691,0.05105541297217488,0.07216994995408685,0.5095355379327442,1.6963970736490288,1.9011587889907466,0.4858005139689337,0.5330474315365827,0.17627949823271608,0.49536377782772606,0.14551972186714301,0.049486408682100747,0.6495035299039079,0.07282727400578619,1.0963860314878622,0.4740153781462031,0.18616007006755214,0.28343713187190384,0.31404441984850723,0.5315036647552782,0.11924011894747406,0.49469854900015353,0.011454338540407246,0.2726085979565376,0.17764460208396715,0.18250031649934992,1.2157401954488314,0.27390724311060627,0.0038568730042490514,0.003975717155132812,0.010906204417030396,1.0326856182919628,0.7287930888695194,2.4110042171212,0.0009637963434600549
mesothelial cell,350,0.018293610981532506,0.289782195346696,0.6991483061654227,0.3333115802492414,0.014823785509381975,0.004742307918412345,0.008820596081869943,0.07461807932172503,0.0003631802541869027,0.601583376611982,0.1313244405388832,0.36622733644076755,0.15128290040152415,0.13422534210341316,0.13493893929890224,0.32732873405729024,0.0016540045364360724,0.004133653523666518,0.0005907236252512251,0.0,0.0,0.022672681723322187,0.9705890464782715,0.00047550879418849944,0.055348650217056275,0.09148937838418143,0.5515513035229275,0.07788558380611774,0.03329947463103703,0.3061075990540641,0.9802729913166591,1.6549635546548025,0.34580108983176094,0.7573817103249686,0.20786232692854745,0.2604315447807312,0.2078342308316912,0.11143403427941459,0.6808828904799052,0.01432224954877581,1.161140228680202,0.3419938019343785,0.3878410775320871,0.19522946212972914,0.5882975918906076,0.4668005919456482,0.30592653257506236,0.4807731931550162,0.02739406153559685,0.2535948201588222,0.18055520858083451,0.17346363271985735,0.7031365326472692,0.3676480490820748,0.0039661080496651785,0.0007520995821271623,0.005639401248523167,0.024252448081970215,0.014797058956963675,1.0995960187911988,0.013258985110691615
endothelial cell of artery,3471,0.0003943325121527754,0.22238852331391742,1.58628236357948,0.5898076208274532,0.0029179614753140665,0.013662790949905822,0.0019368715637941177,0.06569990071808011,0.0009674789221408353,0.5078697259540828,0.17413303701652982,0.40701291967077097,0.011158808443327178,0.20516329462814661,0.13544717710116383,0.4636000421953215,0.0030027016100090814,0.0017772779379547656,0.00017093495929732306,0.001070312290602409,0.002574433685551113,0.019836774307862032,1.5205629217422032,0.0035844026570772103,0.0853108235993601,1.339375752256982,0.07595935372034159,0.00468933274923845,0.011988775010962061,0.9662740581559709,2.152631183207739,1.3661178988910347,0.3050127625637115,0.6624377137197606,0.287574835106606,0.3306625001336408,0.2999142608598617,0.014621131326031938,0.2898356350585797,0.6327177557125108,1.7142919805818524,0.3817723526181216,0.4624384399519568,0.23685592150214219,0.32217800675603436,0.45747007976104465,0.1785957690310114,0.010080244197896288,0.17964528775359395,0.42143592186051054,0.22825667838204047,0.11515440922997865,1.3580893931695206,0.18376953599776497,0.25568653657298307,0.0023941282479152046,0.32266689356587114,0.3638939468704703,0.09129941611151227,0.08466187968648363,0.0013699380096527864
non-classical monocyte,1284,0.003206053789345275,0.013530434106369256,1.6544664151200623,0.799054445878739,0.004607649341608597,0.0026616643522387354,0.00042467255644337783,0.003253059688015519,0.0011425361826412402,0.6798574322852019,0.029808972204957054,0.49237472023176626,0.151073129749001,0.44824495048166435,0.22001808380412163,0.5832260420017896,0.0030372020240141966,0.0033678889181755042,0.0,0.012592630083687209,0.004626916483555256,0.029482755960890807,0.6954775242790626,0.3025794667989665,0.04997367019593901,0.00946345150099365,0.3830058834634466,1.5560152463823835,0.402184357152921,1.3269212491044373,1.4753981141657844,1.6311661610350803,0.6813529510735723,0.8642089909110856,0.14777219704007064,0.41940592976745417,0.5990199389116043,0.5675983131860276,0.7658564219964998,0.9477768538525543,1.4234027684291946,1.0256428525455272,0.09921917662813656,1.496985794970551,0.4168656800766229,0.4861659290634583,0.15483949488939897,0.018241845744421177,0.0005551076195321722,0.6962642075488129,0.19255292898397952,0.1630229378043677,0.4514922887736763,0.11014272565039519,0.009186902173397326,1.478538851361037e-05,0.0054489357449183954,0.05903281777447258,0.05935001113333063,0.022000253479057385,0.0008633453805127248
classical monocyte,18200,0.0010705152841714713,0.01236025611122886,1.69378173828125,0.7733178509722699,0.0032873166524446927,0.0017904892203572031,0.000612531039086017,0.0024892820892753183,0.0006949351793462103,0.7279957194904705,0.02679955325283847,0.5076365443638393,0.16230631063272666,0.5664378273094094,0.15244066007844695,0.5841684731284341,0.0014196102042774578,0.00439564314517346,0.0003224654692214924,0.002708371766320952,0.002988390896346543,0.020676402416858045,1.1845386144617103,0.37778409182370365,0.06179977039714436,0.004994342955914172,0.32423896873390284,1.7938335443853022,0.43100609077202096,1.072042960701408,1.3696857427240727,1.7270066078940591,0.601467774778932,1.1681790597098214,0.19144362229567308,0.49186432890839626,0.7208958217075893,0.6305084496802026,0.7600545828683035,1.2019234659383584,1.5776911272321428,1.005748505644746,0.1671620580652258,1.7197750820956388,0.4157510510119763,0.42277908157516314,0.13729650141118646,0.021793278704632768,0.0010296405606217438,0.9601129083319024,0.20452609387072887,0.1768101551768544,0.19654183523995536,0.3297306874034169,0.004498800130990835,0.0004810019189512337,0.0022543759660406427,0.0070003446641859115,0.006262021588755178,0.008010382914281154,0.0007438008307100653
respiratory tract goblet cell,1040,0.0010420042448318922,0.2558686863917571,0.27809225687613853,0.3376791803882672,0.0011545042520782981,0.004098859200110802,0.0032532811164855957,0.11131518425849768,0.00027943809445087726,0.5894012556626247,0.057456698784461385,0.37727989393931166,0.11096880504718194,0.09501150640157553,0.11908639394319974,0.35788920796834506,0.0,0.0032243233174085615,0.000802729000749353,0.002399605168746068,0.0028333738446235657,0.005894074991990167,0.2349373397918848,0.0017138176239453828,0.042183881625533104,0.829392615877665,0.5984512090682983,0.09520928928485284,0.18388123930646824,0.7233410138350267,1.3679146826267243,1.493548609660222,0.22667228762920086,0.5386519216574155,0.11937425617988293,0.2553600735962391,0.42148277025956377,0.014589352791125958,0.3193386651002444,0.02581592399913531,1.1566208424476476,0.41689633245651536,0.11692437896361718,0.2437721223785327,0.39626831687413727,0.6123367937711569,0.18882334599128137,0.6314783955995853,0.008934206916735722,0.30681018370848434,0.19622665001795841,0.16125402628229216,0.1331467280594202,0.35785934512431805,0.001938436209009244,0.10115784314962534,0.0018790728770769558,0.08938790508187734,0.03758731971566494,0.12764196885892978,0.009780522321279232
basal cell,33526,0.00069046859659287,0.4357521017532335,0.3885286155154069,0.4726862305211813,0.005047487258228433,0.0067254162016769994,0.011849116988905445,0.05245453761086603,0.0005485394817686363,0.4783724820294557,0.11256828688141526,0.4301005532261808,0.014439865519193592,0.11373464211938006,0.1335569986016712,0.41192207138442927,0.0001018010797672992,0.001249166808776637,0.0011128355294318455,0.0051152442595785615,0.004060649629325619,0.007198116442671199,0.16149186282996197,0.0011518388543899564,0.06831786368418472,0.32942186235094356,0.7149679448733586,0.0252989575436624,0.14070438247787165,0.5253585108153,1.4658420059594606,1.1946610590299787,0.20545507434557556,0.7737969294557535,0.15557473281726542,0.3287198479118818,0.39268520141084534,0.04522746313175082,0.5186888607093189,0.008384546957372702,1.1939006810653952,0.45273165403285415,0.08340494289806676,0.32828223752938485,0.41572751124477086,0.7623684978752499,0.18689436816674232,0.5477674976137923,0.01394763405607629,0.4593040549597933,0.16874865317041718,0.18527982662068712,0.24881518957389182,0.2797813212993157,0.05718046417172609,0.022976385870078282,0.0018062404805974034,0.023557984543779702,0.010265150438848162,0.14404962347720507,0.022873521654729462
pulmonary alveolar type 2 cell,11594,0.0028973579900273376,0.10254195116091458,0.32731927434432007,0.32921926206569335,0.0008353610989429302,0.0028585771126687083,0.0002285274623158843,0.08753218789830257,0.06315734367113968,1.0756538342417818,0.107428981740865,0.5263945431632792,0.013804846926970956,0.15199478729153287,0.022600654653378432,0.2743990603491872,0.00014600016360491005,0.0009847820082758754,0.0006002483670004529,0.026216292249677264,0.0011330145685593744,0.0029772526003151735,0.0276217682311838,0.002830654531794415,0.04128945151423306,0.012131523084533571,0.8432116808717737,0.0019023798859816533,0.2952463980150445,0.9840017795480488,1.5354349854610614,1.617848092119139,0.3852317771233833,0.7790206203753525,0.13297746657338125,0.26210823342042155,0.4010230514002562,0.012653690628991448,0.1728882884206043,0.002090436853539107,1.0981970289071428,0.6964638055100901,0.10362986587174333,0.4258803814593031,0.49789125022342007,0.578833239971409,0.24581781781828155,1.0681774276936078,0.0029164895284210833,0.31604643527733906,0.40614952415109645,0.18228042547263132,0.05399025187772863,0.355058301866764,0.006506287025463505,0.0006425141290855835,0.008020503039357578,0.4131533919027268,0.0521355370354895,1.3845355060360895,0.026692263438863262
mesenchymal stem cell,23499,0.0011139576716840843,0.16074250755860373,0.5849533129755022,0.4679844657930091,0.03407365031189409,0.13031318970064218,0.017222859584614034,0.05815194055797587,0.0010211924765129192,0.6642921461065331,0.018359435193614455,0.43933765195959135,0.02370486971094099,0.2631856547481907,0.17069334220650845,0.4049229885883608,0.010997804937334668,0.011027275935107736,0.001008119536052892,0.0018037887876442358,0.0037106471019296666,0.028913872836219427,0.6240954178942787,0.001404287541256067,0.047351140094070245,0.09371949475929328,0.25917613990784016,0.008609018415495448,0.054492683561615574,0.49765518924176294,1.3595823465476589,1.3435508091351627,0.33743928327900924,0.9549457509952218,0.1818369035847852,0.39729273822988476,0.13143816647253026,0.02879803389395809,1.0039436414681209,0.010109487860916757,1.064150068657343,0.42456573248670487,0.23054786272072084,0.39976377246521794,0.4098603181917316,0.5159545077674516,0.16731369282835173,0.1634511757294692,0.003519949240757357,0.32530581291150357,0.18204959093588424,0.1973260965310359,1.1453271329572867,0.3318811724493263,0.005321244289684389,0.0007946009260323956,0.002646636600681881,0.07697132184782547,0.06450129076797276,1.2983594485569865,0.005615183645484041
skeletal muscle satellite stem cell,6170,0.002328377445281228,0.24371694567910662,0.36530967477461507,0.40317773308900806,0.030384494960791094,0.009078929374051829,0.004636146946896224,0.05214740468771763,0.0037182627369557633,0.5293389442480944,0.07502148719429004,0.5025268876185487,0.0625463491900427,0.19934093901944894,0.20276377475435575,0.33294833537245494,0.013177019038888198,0.004550011405295646,0.0004219376637541494,0.0009097540204683424,0.00466095409574926,0.036411681090220444,0.4204579432161353,0.0009049068007322339,0.035215708270451625,0.2614389416464337,0.13965599455748423,0.02284049709573557,0.09050184525006015,0.236099622778993,0.9318605592996606,1.737735930061031,0.2297899675910245,0.795861737268284,0.21665704316026388,0.38857284372784134,0.10971771870865041,0.047873671978373965,0.6784721090109653,0.06610624539021348,0.9049347418440412,0.5017259668878836,0.09552134261911846,0.3132377043342281,0.40410505940887104,0.6928339236366111,0.09756657493752058,0.3491941183080936,0.0029682570739348857,0.18063979558465545,0.11809545359310107,0.17125927694806017,1.145567136297736,0.19151360436042278,0.010960677377215467,0.001939518766619591,0.0018258193710055113,0.009273914888960037,0.01626489034927838,0.11151690181688899,0.0026085045774326913
tendon cell,420,0.0,0.37807495026361376,0.5848784810020811,0.4004787899198986,0.015585224259467352,0.03186710618791126,0.019048484920391014,0.05238134889375596,0.000498748215891066,0.5367934317815871,0.06015355019342332,0.3530238219669887,0.03885793898786817,0.18049351147242954,0.13508298283531553,0.5171157791501,0.0,0.0064758189643422765,0.0,2.4362615797491302e-05,0.0034230480591456096,0.01827528334799267,0.16960007009052094,0.00044074711345490954,0.03869964679082235,0.20566318375723702,0.6410598164512997,0.002164109680979025,0.05024521052837372,0.535385122753325,1.6450365702311198,1.5700889587402345,0.3531955696287609,0.6964356286185128,0.17768160502115884,0.3707206362769717,0.10565958420435588,0.05024535400526864,1.1863028571719214,0.054773244971320745,0.9634767804827009,0.3106108211335682,0.16448701790400913,0.31276354108537946,0.3195493425641741,0.485310731615339,0.1356137922831944,0.13631603150140673,0.00861386912209647,0.2765585127330962,0.2040552570706322,0.14672185466403054,1.1109621502104259,0.3427582922435942,0.01668536833354405,0.0,0.0016799733752296084,0.033863290860539394,0.06928954010918027,0.4850253286815825,0.013139474888642628
T cell,6290,0.001282733494033874,0.03088324445230214,0.6016223319194655,0.5316716277542478,0.1772384546519463,0.00340038604311799,0.0028342726878786313,0.0030567950209297702,0.0021692086289531666,0.3551802448703299,0.0995341156927694,0.6828103458180147,0.03818463445278344,0.06159896244115784,0.4105323148645543,0.5343435799942866,0.0023584632881116035,0.0032517905455135957,0.0007161116183088391,0.0020293635291022223,0.0023447482877770745,0.025127728375797242,0.3070630896830597,0.0332556898908509,0.018555411397936993,0.010319965480810508,1.3030350871609202,0.7635596683180768,0.0940575555701324,0.536344606432892,1.6418096060214626,1.1384777657367846,0.18629430458541896,1.0396610229686258,0.17187297075086633,0.41894169308612383,0.29393423350323555,0.36301534194824997,1.0735559023810115,0.7719364087418645,0.5093566530649158,0.4550609158029238,0.034898591155278096,0.9318661833794962,0.24846307969813505,0.7140877194548638,0.12290731530121286,0.019374813753015856,0.008091374743723907,0.3580543069278493,0.0936710378892471,0.14086182659494859,1.557350418260632,0.041879684633215584,0.009711075435571715,0.0005014628124540296,0.00960330743289335,0.004021951655704759,0.0010220227920004598,0.029904891652408956,0.010805169425442792
capillary endothelial cell,15298,0.0004534651573412807,0.3235112371156692,1.3975419852293804,0.5561462314569307,0.0048015833617908715,0.01794444917775335,0.0053789879328473,0.06610323529038371,0.0006881258287902345,0.4066248916304802,0.21241824788071,0.42735332220204436,0.07378589868514362,0.1722377458418533,0.06673948891662526,0.46951860190217115,0.0022899461877254087,0.007874742288623142,0.0008265926590432122,0.0016679465030436267,0.0016435895469207704,0.02331186434944902,1.1514678548123887,0.002987768061255486,0.07129177976736198,0.8122154931053334,0.11806609799213885,0.007416115880620325,0.019815931695476047,1.5275842439958451,1.8997736903542335,1.1205137584206013,0.2623648706456854,0.6319582811101992,0.2502078598567061,0.3395020530681732,0.2761431397417976,0.011991545357319526,0.31634777526416596,0.8463202032766742,1.6376566957345833,0.4150447718285785,0.321772463291451,0.27590532236776255,0.24938681072963734,0.4336939884145395,0.14653282050822106,0.01001293778590929,0.11655029818534476,0.3337857633778466,0.16328387285996332,0.1127366776528086,1.4621501159069508,0.13973922195863467,0.017690612188522015,0.02251823635128748,0.19288896507555434,0.057620923337414,0.026948354808095702,0.4305022847248785,0.0014819936676576475
mature NK T cell,5394,0.0002726062740004854,0.07529510000170184,0.7983610487709144,0.5035619795830726,0.035816013525714244,0.003474213765822917,0.0018590596878488815,0.0024787885726360115,0.0002203892901246973,0.46980092434428733,0.08397497722383866,0.6560451293990573,0.17971508406602676,0.10563742836007022,0.8079121624667599,0.7394381457008076,0.0033832857685531727,0.0014963348264556307,0.001056956093444796,0.0007545664481070027,0.002055528719070712,0.03799557040521822,1.2294351014111455,0.09461088042635807,0.009653364060585437,0.049350616885062544,0.8045998567291928,0.9760195428369485,0.08824316059433623,0.6123332305444272,2.049049136989595,1.2417465396664698,0.4021807774199704,2.050140527959307,0.1904384470180445,0.34474107447402497,0.1702689205137146,0.5399357474287837,1.7119237937262468,0.6559269119732284,0.5883418314095378,1.079152255399518,0.0721013462008659,0.5491951053832963,0.49555457783134327,0.6806448320127833,0.16686097153213494,0.03635533739117547,0.009709977909154613,0.4367589784366889,0.16212597607593868,0.17535643388396685,1.043423877188485,0.1350542209216476,0.00650640691170924,0.0004052913626521262,0.008418163989798687,0.07324067618964467,0.010379589925574337,0.1561322755003842,0.010530549970696844
