dataset,source_index,cell_type,broad_cell_class,tissue,tissue_in_publication,supercluster_term,ROIGroupCoarse,ROIGroupFine,roi,shared_umap_1,shared_umap_2,adora_high_gene,ADORA1_expression,ADORA2A_expression,ADORA2B_expression,ADORA3_expression
Tabula Sapiens,2694,stromal cell,stromal cell,ovary,Ovary,,,,,6.775124,12.540415,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2731,leukocyte,hematopoietic cell,ovary,Ovary,,,,,17.322025,18.732904,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2764,smooth muscle cell,contractile cell,ovary,Ovary,,,,,0.01504389,14.882767,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2812,leukocyte,hematopoietic cell,ovary,Ovary,,,,,17.843397,18.634632,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2827,smooth muscle cell,contractile cell,ovary,Ovary,,,,,-0.12518369,14.82539,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2838,smooth muscle cell,contractile cell,ovary,Ovary,,,,,-0.18710813,14.928683,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2857,oocyte,female germ cell,ovary,Ovary,,,,,14.72347,12.145692,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2862,leukocyte,hematopoietic cell,ovary,Ovary,,,,,17.258537,18.988247,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2880,stromal cell,stromal cell,ovary,Ovary,,,,,6.2050595,23.453087,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2902,leukocyte,hematopoietic cell,ovary,Ovary,,,,,17.52231,18.783644,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2920,pericyte,contractile cell,vasculature,Vasculature,,,,,13.15284,13.783933,none,0.0,0.0,0.0,0.0
Tabula Sapiens,2960,pericyte,contractile cell,vasculature,Vasculature,,,,,13.247079,13.686943,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3050,macrophage,myeloid leukocyte,vasculature,Vasculature,,,,,18.04668,17.140894,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3057,fibroblast,fibroblast,vasculature,Vasculature,,,,,13.250322,14.737356,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3187,lung multiciliated epithelial cell,ciliated epithelial cell,lung,Lung,,,,,13.932607,12.328968,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3201,vein endothelial cell,endothelial cell,lung,Lung,,,,,14.329097,14.586245,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3226,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.991614,14.112696,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3227,respiratory tract goblet cell,glandular epithelial cell,lung,Lung,,,,,13.856824,12.57457,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3235,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,13.462795,12.723582,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3251,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,13.533707,13.005651,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3257,non-classical monocyte,myeloid leukocyte,lung,Lung,,,,,18.373194,16.627157,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3271,pulmonary alveolar type 2 cell,epithelial cell of lung,lung,Lung,,,,,13.51384,12.653266,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3274,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.829795,13.748267,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3277,endothelial cell of artery,endothelial cell,lung,Lung,,,,,14.115641,14.33462,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3281,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.3674,13.537282,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3288,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.85238,14.096717,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3292,respiratory tract goblet cell,glandular epithelial cell,lung,Lung,,,,,14.0051155,12.747727,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3301,alveolar adventitial fibroblast,fibroblast,lung,Lung,,,,,13.270469,14.187654,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3308,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.4581,13.683009,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3311,endothelial cell of artery,endothelial cell,lung,Lung,,,,,14.754528,14.520859,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3319,plasma cell,lymphocyte of b lineage,bone marrow,Bone_Marrow,,,,,13.286516,16.332722,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3330,plasma cell,lymphocyte of b lineage,bone marrow,Bone_Marrow,,,,,13.234617,16.435902,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3384,plasma cell,lymphocyte of b lineage,bone marrow,Bone_Marrow,,,,,13.273572,16.356281,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3443,"CD4-positive, alpha-beta T cell",t cell,bone marrow,Bone_Marrow,,,,,18.126276,18.280115,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3594,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.461107,19.598925,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3606,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.408916,19.484068,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3617,"CD4-positive, alpha-beta T cell",t cell,bone marrow,Bone_Marrow,,,,,15.270758,13.752745,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3629,granulocyte,granulocyte,bone marrow,Bone_Marrow,,,,,18.178701,17.116467,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3635,erythroid progenitor cell,stem cell,bone marrow,Bone_Marrow,,,,,16.95278,17.39884,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3641,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.324038,19.652966,none,0.0,0.0,0.3214627,0.0
Tabula Sapiens,3656,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.413763,19.637606,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3672,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.309395,19.541113,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3676,granulocyte,granulocyte,bone marrow,Bone_Marrow,,,,,17.047987,18.304949,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3681,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.456902,19.630272,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3684,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.466412,19.47477,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3702,natural killer cell,innate lymphoid cell,bone marrow,Bone_Marrow,,,,,17.304066,17.402573,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3707,granulocyte,granulocyte,bone marrow,Bone_Marrow,,,,,17.226542,18.9643,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3725,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.350185,19.313656,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3760,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.38084,19.496012,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3823,granulocyte,granulocyte,bone marrow,Bone_Marrow,,,,,18.091078,17.356031,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3836,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.409424,19.697159,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3838,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.310097,19.481785,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3841,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.272224,19.469925,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3844,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.382587,19.717712,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3846,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.212458,19.549994,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3857,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.260298,19.563757,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3866,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.488228,19.417793,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3886,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.503777,19.308567,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3887,hematopoietic stem cell,stem cell,bone marrow,Bone_Marrow,,,,,17.436495,19.515522,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3894,common myeloid progenitor,stem cell,bone marrow,Bone_Marrow,,,,,17.362713,19.7128,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3904,natural killer cell,innate lymphoid cell,bone marrow,Bone_Marrow,,,,,17.678185,18.213144,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3913,regular atrial cardiac myocyte,contractile cell,heart,Heart,,,,,15.161039,14.012194,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3966,stromal cell,stromal cell,ovary,Ovary,,,,,13.077489,13.432794,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3973,stromal cell,stromal cell,ovary,Ovary,,,,,13.255018,13.460482,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3976,stromal cell,stromal cell,ovary,Ovary,,,,,13.602154,13.6574335,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3977,stromal cell,stromal cell,ovary,Ovary,,,,,13.1513405,13.369125,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3981,stromal cell,stromal cell,ovary,Ovary,,,,,12.966755,13.486886,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3990,stromal cell,stromal cell,ovary,Ovary,,,,,13.251064,13.412434,none,0.0,0.0,0.0,0.0
Tabula Sapiens,3991,stromal cell,stromal cell,ovary,Ovary,,,,,13.571803,13.493571,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4022,stromal cell,stromal cell,ovary,Ovary,,,,,13.023855,13.420105,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4052,stromal cell,stromal cell,ovary,Ovary,,,,,13.069404,13.444503,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4078,stromal cell,stromal cell,ovary,Ovary,,,,,13.048834,13.474962,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4113,stromal cell,stromal cell,ovary,Ovary,,,,,13.1623335,13.398156,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4115,stromal cell,stromal cell,ovary,Ovary,,,,,13.956085,13.574849,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4133,stromal cell,stromal cell,ovary,Ovary,,,,,13.106893,13.428501,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4213,stromal cell,stromal cell,ovary,Ovary,,,,,15.15481,13.697491,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4227,myeloid cell,hematopoietic cell,liver,Liver,,,,,18.832151,16.860088,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4244,myeloid cell,hematopoietic cell,liver,Liver,,,,,18.75757,16.862114,none,0.0,0.0581887,0.0,0.0
Tabula Sapiens,4252,myeloid cell,hematopoietic cell,liver,Liver,,,,,18.871984,16.932594,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4263,neutrophil,granulocyte,liver,Liver,,,,,14.160751,17.11197,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4272,myeloid cell,hematopoietic cell,liver,Liver,,,,,18.598398,16.954424,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4294,myeloid cell,hematopoietic cell,liver,Liver,,,,,18.823883,16.782446,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4319,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,12.90454,13.800289,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4321,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,6.7927322,13.98438,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4322,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,12.927537,13.877549,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4334,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,13.05948,13.839378,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4357,mural cell,contractile cell,posterior part of tongue,Tongue,,,,,13.038751,13.881178,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4362,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,12.68076,13.930584,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4379,mural cell,contractile cell,posterior part of tongue,Tongue,,,,,13.111833,13.977171,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4394,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,6.3306036,15.710406,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4398,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,6.0480413,15.6947,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4401,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,5.4098177,15.758069,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4402,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,6.2297287,15.603151,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4409,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,5.921881,15.786049,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4417,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,13.442608,14.083103,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4473,fibroblast of breast,fibroblast,mammary gland,Mammary,,,,,13.315877,14.220826,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4488,adventitial cell,adventitial cell,lung,Lung,,,,,12.847044,14.786159,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4490,adventitial cell,adventitial cell,lung,Lung,,,,,12.9962635,14.613018,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4500,adventitial cell,adventitial cell,lung,Lung,,,,,12.98157,14.74268,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4506,adventitial cell,adventitial cell,lung,Lung,,,,,12.80589,14.725287,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4522,mesothelial cell,meso-epithelial cell,lung,Lung,,,,,13.464749,13.91592,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4528,adventitial cell,adventitial cell,lung,Lung,,,,,12.932912,14.665118,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4535,adventitial cell,adventitial cell,lung,Lung,,,,,12.879233,14.639253,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4540,bronchial smooth muscle cell,contractile cell,lung,Lung,,,,,13.177521,13.621104,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4541,adventitial cell,adventitial cell,lung,Lung,,,,,12.83715,14.755469,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4547,adventitial cell,adventitial cell,lung,Lung,,,,,12.7129,14.751409,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4555,adventitial cell,adventitial cell,lung,Lung,,,,,12.943064,14.591905,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4558,adventitial cell,adventitial cell,lung,Lung,,,,,12.783327,14.73561,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4560,adventitial cell,adventitial cell,lung,Lung,,,,,12.899361,14.766518,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4567,adventitial cell,adventitial cell,lung,Lung,,,,,12.815353,14.83001,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4568,adventitial cell,adventitial cell,lung,Lung,,,,,12.848895,14.820372,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4582,mural cell,contractile cell,anterior part of tongue,Tongue,,,,,13.200778,13.668328,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4589,mural cell,contractile cell,anterior part of tongue,Tongue,,,,,15.030401,13.719446,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4615,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,13.652754,13.4548435,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4617,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,13.623814,13.627961,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4634,tongue muscle cell,contractile cell,anterior part of tongue,Tongue,,,,,13.398106,14.694953,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4654,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,14.814177,13.525599,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4672,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,13.28591,14.523185,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4689,basal cell,epithelial cell,anterior part of tongue,Tongue,,,,,9.665779,13.518417,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4690,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,13.236871,13.765591,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4697,basal cell,epithelial cell,anterior part of tongue,Tongue,,,,,9.189539,13.508185,ADORA2B,0.0,0.0,2.5460634,0.0
Tabula Sapiens,4704,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,14.791064,13.515176,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4733,tongue muscle cell,contractile cell,anterior part of tongue,Tongue,,,,,13.46817,13.675711,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4743,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,14.304646,13.647592,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4751,tongue muscle cell,contractile cell,anterior part of tongue,Tongue,,,,,13.406682,13.621625,none,0.13842899,0.0,0.0,0.0
Tabula Sapiens,4762,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,18.577318,12.740474,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4763,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,0.61002684,14.252843,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4767,tongue muscle cell,contractile cell,anterior part of tongue,Tongue,,,,,13.463053,13.539839,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4788,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,13.085752,13.707726,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4793,salivary gland cell,glandular epithelial cell,anterior part of tongue,Tongue,,,,,12.959562,13.559895,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4845,fast muscle cell,contractile cell,thymus,Thymus,,,,,18.50485,12.518097,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4873,vascular associated smooth muscle cell,contractile cell,thymus,Thymus,,,,,13.281802,13.715638,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4879,capillary endothelial cell,endothelial cell,thymus,Thymus,,,,,14.848839,14.109877,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4949,thymocyte,t cell,thymus,Thymus,,,,,15.503875,14.168962,ADORA2A,0.0,2.0179858,0.0,0.0
Tabula Sapiens,4960,monocyte,myeloid leukocyte,thymus,Thymus,,,,,16.67927,18.307531,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4967,thymocyte,t cell,thymus,Thymus,,,,,15.746269,13.933397,ADORA1,1.6576347,0.0,0.0,0.0
Tabula Sapiens,4972,medullary thymic epithelial cell,endo-epithelial cell,thymus,Thymus,,,,,15.519814,14.103879,none,0.0,0.0,0.0,0.0
Tabula Sapiens,4978,monocyte,myeloid leukocyte,thymus,Thymus,,,,,14.375641,16.885424,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5022,fibroblast,fibroblast,bladder organ,Bladder,,,,,12.896515,14.682871,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5033,myofibroblast cell,contractile cell,bladder organ,Bladder,,,,,13.686698,14.126958,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5143,myofibroblast cell,contractile cell,bladder organ,Bladder,,,,,12.965549,14.661381,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5169,stromal cell,stromal cell,ovary,Ovary,,,,,15.032113,13.766564,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5170,stromal cell,stromal cell,ovary,Ovary,,,,,6.778821,12.541544,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5193,stromal cell,stromal cell,ovary,Ovary,,,,,6.909127,12.496757,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5196,leukocyte,hematopoietic cell,ovary,Ovary,,,,,-4.4944673,2.1932032,none,0.0,0.112318635,0.023495667,0.0
Tabula Sapiens,5202,stromal cell,stromal cell,ovary,Ovary,,,,,6.7060947,12.570341,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5224,stromal cell,stromal cell,ovary,Ovary,,,,,0.24621592,14.917667,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5235,stromal cell,stromal cell,ovary,Ovary,,,,,6.798885,12.648787,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5257,stromal cell,stromal cell,ovary,Ovary,,,,,6.796289,12.635124,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5258,leukocyte,hematopoietic cell,ovary,Ovary,,,,,-4.483363,2.1596353,none,0.0,0.016592816,0.06869342,0.0
Tabula Sapiens,5264,leukocyte,hematopoietic cell,ovary,Ovary,,,,,-4.4965463,2.187971,none,0.0,0.0,0.074090846,0.0
Tabula Sapiens,5274,stromal cell,stromal cell,ovary,Ovary,,,,,6.818775,12.59581,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5276,stromal cell,stromal cell,ovary,Ovary,,,,,6.734543,12.561843,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5286,stromal cell,stromal cell,ovary,Ovary,,,,,6.7535625,12.467984,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5315,stromal cell,stromal cell,ovary,Ovary,,,,,6.8107214,12.54345,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5319,stromal cell,stromal cell,ovary,Ovary,,,,,6.6902456,12.556023,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5336,leukocyte,hematopoietic cell,ovary,Ovary,,,,,-4.4126935,2.210774,none,0.0,0.02594214,0.054105174,0.0
Tabula Sapiens,5349,stromal cell,stromal cell,ovary,Ovary,,,,,6.821485,12.547877,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5354,stromal cell,stromal cell,ovary,Ovary,,,,,6.7914934,12.650322,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5359,stromal cell,stromal cell,ovary,Ovary,,,,,6.7346287,12.909114,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5375,stromal cell,stromal cell,ovary,Ovary,,,,,6.807018,12.495314,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5384,stromal cell,stromal cell,ovary,Ovary,,,,,6.7493515,12.5534,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5388,stromal cell,stromal cell,ovary,Ovary,,,,,6.7782903,12.489023,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5392,stromal cell,stromal cell,ovary,Ovary,,,,,6.92484,12.442273,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5396,stromal cell,stromal cell,ovary,Ovary,,,,,6.7704825,12.719398,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5409,stromal cell,stromal cell,ovary,Ovary,,,,,6.7986193,12.35118,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5420,stromal cell,stromal cell,ovary,Ovary,,,,,6.8537993,12.845873,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5439,leukocyte,hematopoietic cell,ovary,Ovary,,,,,-4.506657,2.1841178,none,0.0,0.029191254,0.0082965335,0.0
Tabula Sapiens,5444,stromal cell,stromal cell,ovary,Ovary,,,,,0.6634952,14.874602,ADORA2B,0.0,0.0,4.0103955,0.0
Tabula Sapiens,5472,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,15.120263,13.924884,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5493,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,15.18865,13.470286,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5512,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,13.914195,14.350736,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5513,fibroblast,fibroblast,subcutaneous adipose tissue,Fat,,,,,13.470122,14.79315,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5514,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,14.58012,14.341393,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5559,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,15.15022,13.493962,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5561,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,15.240842,13.570581,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5590,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,15.325662,14.111042,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5597,leukocyte,hematopoietic cell,subcutaneous adipose tissue,Fat,,,,,14.617751,14.299475,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5614,basal cell,epithelial cell,posterior part of tongue,Tongue,,,,,9.043727,13.515258,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5616,basal cell,epithelial cell,posterior part of tongue,Tongue,,,,,8.952041,13.552031,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5629,basal cell,epithelial cell,posterior part of tongue,Tongue,,,,,8.813615,13.538482,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5630,basal cell,epithelial cell,posterior part of tongue,Tongue,,,,,8.9786005,13.537719,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5659,salivary gland cell,glandular epithelial cell,posterior part of tongue,Tongue,,,,,13.627999,14.1118555,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5661,basal cell,epithelial cell,posterior part of tongue,Tongue,,,,,8.960315,13.553882,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5854,luminal cell of prostate epithelium,endo-epithelial cell,prostate gland,Prostate,,,,,13.587353,12.143981,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5895,luminal cell of prostate epithelium,endo-epithelial cell,prostate gland,Prostate,,,,,13.877555,12.415788,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5921,luminal cell of prostate epithelium,endo-epithelial cell,prostate gland,Prostate,,,,,13.603966,12.281995,none,0.0,0.0,0.0,0.0
Tabula Sapiens,5930,luminal cell of prostate epithelium,endo-epithelial cell,prostate gland,Prostate,,,,,13.64972,12.187429,none,0.0,0.0,0.0,0.0
